subject,run_rank,mode,channel,std,mad,ptp,line_length,near_flat_ratio,hf_ratio
53,1,preprocessed,PO4,15.339592752312393,7.918739952908604,189.319763122019,4.239136825177292,0.03566468529526137,0.03301262048668422
53,2,preprocessed,Fp1,48.0503298705995,12.359051326894585,685.5891099538171,5.642338270303041,0.026603609540528417,0.03165791452670339
53,2,preprocessed,Fp2,57.33556919110946,14.155064667630143,1029.1193329599791,7.389439063639606,0.022887743178810146,0.04730303010584044
53,2,preprocessed,F7,18.052949306492486,6.37076691231496,1442.3473501724472,3.2439473596778075,0.04456824512534819,0.3131813550056331
53,2,preprocessed,F3,14.052277019754332,6.435333603149082,830.6615878790826,3.445831629643373,0.044839597512418526,0.20259748940506409
53,2,preprocessed,Fz,13.288057413347298,6.792017531612744,365.84102118837114,2.9751416104707644,0.04186025905846259,0.055350153992193014
53,2,preprocessed,F4,16.251799071722445,7.012835440909214,809.7268753657877,4.170246335107955,0.04088006778271873,0.2167787547620915
53,2,preprocessed,F8,39.38024313272699,7.744876766744431,2254.743987428503,3.5164713226766215,0.03844897190672123,0.10902644845959969
53,2,preprocessed,FC5,10.91330391779466,4.642745825534921,706.7396306629919,2.947175815624228,0.060251305537250034,0.448886795757071
53,2,preprocessed,FC1,8.937968238353974,5.017217832383032,493.12458999333796,2.7905356686825775,0.0535173360948515,0.12029759751772794
53,2,preprocessed,FC2,9.781343003454094,5.545325550021096,521.0199999269095,2.9803651488551246,0.049380596642983325,0.1371264414960409
53,2,preprocessed,FC6,11.625540224015278,4.959580497247767,641.4500460427065,3.322050505918769,0.05732734512147172,0.2407914174706521
53,2,preprocessed,T7,16.315325511306312,7.4847231588865935,1316.7952208081147,7.64770286945964,0.035513935883307396,0.6703391960003592
53,2,preprocessed,C3,10.692931147151512,4.51569915336613,863.8892006787967,2.548188309134432,0.06226706612691539,0.3564399719971448
53,2,preprocessed,Cz,8.004051014723217,4.7724274425152435,300.9354480880842,2.603876521985794,0.05746025241309801,0.07725597260815989
53,2,preprocessed,C4,10.343615507673654,4.182611055842336,1090.2298703862539,2.8105292489778075,0.06537377406867985,0.5415353001952602
53,2,preprocessed,T8,15.68727986647475,6.586039136884929,1243.0941082841125,6.403222879267241,0.04164428470956988,0.4999473512060919
53,2,preprocessed,TP9,18.119339181472156,7.515125276095606,709.1098966413763,4.022578341163737,0.03781766227149637,0.1354006366008782
53,2,preprocessed,CP5,10.792804904190511,4.998361012927213,784.9753210174174,2.7980739000604955,0.05461382125076837,0.30601679812175475
53,2,preprocessed,CP1,8.33374404033145,4.736320149539769,337.6044527508709,2.334864492642081,0.05782020966125254,0.09198034269752142
53,2,preprocessed,CP2,7.966698164098924,4.462283793110124,375.54327326402705,2.3092910970176215,0.06066110301976442,0.13753432802159674
53,2,preprocessed,CP6,9.027837519807015,4.552243163132315,636.0818662724062,2.723173517236147,0.06128133704735376,0.24840014402010194
53,2,preprocessed,TP10,27.910385235917236,7.587053733015346,1600.2724089645653,3.6977475589115727,0.037668141568416795,0.11448723175793571
53,2,preprocessed,P7,14.689960147144923,7.469644577466905,299.28527010549567,3.839322104764556,0.037573998903514844,0.04308017074535986
53,2,preprocessed,P3,11.169367466950954,6.007365256420947,296.3644746972125,3.120827765181726,0.04653970328447144,0.05437153834058217
53,2,preprocessed,Pz,9.022914983809612,5.048598264926316,198.77627922031914,2.439196373076922,0.05449752737059537,0.056331643936900454
53,2,preprocessed,P4,10.78575023508137,5.762423111172922,344.8147506071853,3.0244725772038525,0.04808475054962703,0.07388484256905106
53,2,preprocessed,P8,14.05869049639239,7.1800399377395125,375.61598301121273,3.4195447933099663,0.03767367937223456,0.04570935063813559
53,2,preprocessed,PO9,16.852053948445803,8.006991682695613,376.0301546784042,4.7325049508553105,0.03503214695116211,0.10020455804771604
53,2,preprocessed,O1,14.627277329870232,7.645742124393477,240.23568153689047,4.41660988879683,0.03631137963306512,0.06835145864554647
53,2,preprocessed,Oz,14.37999506211366,7.538486199710954,221.89379883628715,4.163618887631757,0.03720296604772479,0.07086361966751274
53,2,preprocessed,O2,15.846476135762678,8.25455526100238,320.34655673049843,4.54997423140719,0.034539282411381295,0.04949949166361979
53,2,preprocessed,PO10,31.892441171356502,7.80812408513185,2226.614567984057,3.8254566146756575,0.03568560780165802,0.03399865175805269
53,2,preprocessed,FC3,10.221586477617258,4.775874246842025,1017.8551345396082,2.79818686067902,0.05719443782984544,0.3952345221786281
53,2,preprocessed,FC4,18.842803415460935,6.405481282664463,1198.6914482624393,3.3283241299744812,0.04496142919640929,0.34760551001884243
53,2,preprocessed,C5,10.014718732693453,4.478892448866355,894.7984182587663,2.86032015004183,0.06235013318418182,0.507443590075961
53,2,preprocessed,C1,8.24277832909613,4.599179803381246,443.6260546661473,2.519370295260939,0.05943724837603903,0.12107198052212959
53,2,preprocessed,C2,7.93091925987935,4.365096331421317,480.5989006139754,2.5472731859326565,0.06283745992014488,0.16186742246365762
53,2,preprocessed,C6,10.4474586271951,4.755566585484419,695.6338109069934,4.012714954914827,0.057864512091794634,0.4454079954123687
53,2,preprocessed,CP3,9.399805116817321,4.91923381477828,565.4914273782656,2.554766917338945,0.056291775807550244,0.18249748472054486
53,2,preprocessed,CPz,8.068945564914957,4.805343959317922,261.0130287510234,2.7697536201991046,0.056059188047204236,0.10302812733585862
53,2,preprocessed,CP4,9.18229756690214,4.204435461675283,708.7316956293438,2.576969892385937,0.06591647884282051,0.3674099779308067
53,2,preprocessed,P1,9.332991091053918,5.196773486988235,240.32821988899136,2.6518612527504004,0.05398251161554351,0.06656946867206567
53,2,preprocessed,P2,9.387456370458954,5.203372547402435,257.9884188640471,2.565779577318798,0.05345088244903836,0.07043962601390145
53,2,preprocessed,POz,13.04858300070761,6.932377446547922,229.956865074651,3.3059252712786504,0.03969497776571767,0.03645660424191221
53,2,preprocessed,FT9,15.214658547179576,6.193002484613828,882.1197453951345,2.950724021348105,0.04652308987301816,0.19139571055451798
53,2,preprocessed,FTT9h,15.694431960416349,6.726272514740675,1246.937651307807,5.720551499367329,0.041472612791219256,0.4828968724977596
53,2,preprocessed,TTP7h,10.596283984574251,5.238321008016449,446.70703197001876,3.3545038429603298,0.053810839697192886,0.2151579830193878
53,2,preprocessed,TP7,12.144155529031703,6.06055073740372,383.7868350256265,3.1605832624060195,0.04632372893557873,0.11864760997696039
53,2,preprocessed,TPP9h,14.912674185916803,7.389635634907933,403.98263710556023,3.8105496908524867,0.037922880544033845,0.07262568422772721
53,2,preprocessed,FT10,16.535904716327686,6.492875956345133,621.9949762017968,3.016818961899299,0.04301212225255708,0.11897169235289552
53,2,preprocessed,FTT10h,14.628513441547435,5.97529838841051,991.8111062139432,3.9517577464434672,0.046711375202822064,0.30014169933189916
53,2,preprocessed,TPP8h,12.525261389235927,5.428165009702693,924.9687155857465,4.470108581511732,0.050272183057643,0.3648258814207873
53,2,preprocessed,TP8,13.340415098744566,5.982332889440221,797.338383807356,3.3643935970571355,0.046993803197527925,0.19016257792548952
53,2,preprocessed,TPP10h,13.94782391242398,7.156303259027436,412.93470126784445,3.430094394101255,0.038089014658566706,0.0484762710430451
53,2,preprocessed,F9,18.710206901267725,6.559617039407865,763.8672570223996,2.97646793407021,0.04315056734800113,0.10749610663176513
53,2,preprocessed,F10,35.3768611854234,7.365095498117507,2098.0343180702494,3.261624555251108,0.03923534004884343,0.037373474509473925
53,2,preprocessed,AF7,28.769548009857342,9.24212204367439,490.3863755924011,3.498211626214354,0.03260105107516461,0.03682639147016169
53,2,preprocessed,AF3,21.587190384618715,7.850762574166284,418.55481426715596,3.329381238937849,0.03731372212408003,0.04443573666823217
53,2,preprocessed,AF4,26.86536327718247,9.102246807998284,420.18212539214824,4.770405850264284,0.033332041179109186,0.0659189449139677
53,2,preprocessed,AF8,47.112571758694855,12.143962434061198,935.8616617628434,5.49815907179825,0.02593353527857922,0.036927424305171666
53,2,preprocessed,PO3,15.100199904203691,7.012660320111145,694.1985026841182,3.7053460755424754,0.039013827896132953,0.03107775059732468
53,2,preprocessed,PO4,15.7712396568345,8.561240952437455,219.80312568707237,4.6178739241896976,0.03251244621408042,0.03123562937139487
54,1,preprocessed,Fp1,53.35356549393199,13.853148866072093,1834.146221310542,8.547236857470198,0.021208245337457986,0.09816286474362036
54,1,preprocessed,Fp2,85.82512389336681,16.61667078137318,3451.3413068323325,9.873616652993556,0.017847050774859454,0.054718726442300046
54,1,preprocessed,F7,25.855891381963183,8.856736394511511,637.3871235111839,6.52343827797697,0.032814777358041586,0.2701509453890444
54,1,preprocessed,F3,15.252554484074198,6.105687966061198,315.3738387703106,3.821853553716878,0.04675927303013177,0.15901935009349163
54,1,preprocessed,Fz,14.119024923036289,5.772776836712003,342.9007858683645,3.3043619631535273,0.048127546922870995,0.12824270295969442
54,1,preprocessed,F4,14.281744887959013,5.882425972571318,461.2761500189007,4.793871116208211,0.048889021089264996,0.31189996018421784
54,1,preprocessed,F8,15.84941538884899,6.993887300488603,410.5398365721511,4.750247808101958,0.040845950206728335,0.2940605316169403
54,1,preprocessed,FC5,13.00317334809131,4.90956685424877,464.8433381461805,3.7825980161083788,0.05602784139920878,0.2847405521784831
54,1,preprocessed,FC1,11.430238424369733,4.852344367774994,295.16951663870475,3.2705256234288202,0.05600999434843392,0.20030682644085154
54,1,preprocessed,FC2,10.95220841908964,4.375819256129796,288.4178210562071,3.2179014268448176,0.0629465480829293,0.24874717973336558
54,1,preprocessed,FC6,11.154676240635442,4.303714332144815,304.7034197104203,3.2143875102358344,0.06391623784169666,0.26905289974099134
54,1,preprocessed,T7,14.789507453099676,4.846395661330313,317.0307310791335,3.094929716599609,0.058871471489336386,0.22575274862218345
54,1,preprocessed,C3,10.971673816698699,3.8166667432535495,318.19082332041023,2.7508842314695103,0.07282786519527648,0.2672277612083628
54,1,preprocessed,Cz,10.786899344977476,4.753367494118349,254.6987999644907,3.0244116011900197,0.05770546417204557,0.18941568829608743
54,1,preprocessed,C4,10.45827353550316,4.022785303605935,376.3821938405879,3.268626410189067,0.0694845176834528,0.4444571411137777
54,1,preprocessed,T8,15.31490526309061,7.072182089083231,345.6497416836189,7.759082538635567,0.039840566346411255,0.734859360179519
54,1,preprocessed,TP9,12.841475251915973,5.54118990748772,306.3833859464394,3.45671807869302,0.05057854189595169,0.1422461832909388
54,1,preprocessed,CP5,10.41869881909349,3.8083437949947676,383.1301818964905,2.61580394350816,0.07291710044915078,0.20249841588604434
54,1,preprocessed,CP1,10.535989049550393,4.298405768941875,259.5379370568909,2.210036211639189,0.06347006157232517,0.12539305819949817
54,1,preprocessed,CP2,11.01895224410036,4.244922049273212,267.5343510409879,2.2535104636460463,0.0657901781730569,0.13480462432624066
54,1,preprocessed,CP6,11.18883936425456,4.230092932286801,298.5147943705791,2.5583079350363476,0.06583777030845653,0.18016769539188643
54,1,preprocessed,TP10,13.820830637387402,5.731537922810103,370.90195347820503,3.9925064753796624,0.049085338647788454,0.23387963720562016
54,1,preprocessed,P7,11.613173772936172,4.718281840364912,383.82961561534296,3.1010322781430184,0.06010886700972664,0.1381114534031248
54,1,preprocessed,P3,11.006403562578496,4.518213802094351,293.5691743667869,2.205796511983848,0.06098932151461971,0.09615290952121659
54,1,preprocessed,Pz,11.527302163535406,4.76997578348989,265.0456933207293,2.0817589999480863,0.05849073440613939,0.07524653706147123
54,1,preprocessed,P4,11.019979157514062,4.304041663226657,279.2136547664197,2.155729959411555,0.06402332014634582,0.09319823549115618
54,1,preprocessed,P8,12.577415256389825,5.041367111699891,311.64873164890975,2.9376931415447634,0.05627770011005681,0.1348811900777619
54,1,preprocessed,PO9,20.7015080080045,6.5333445228266065,836.4666950213468,4.602552297988974,0.04362414111068146,0.1658356249905801
54,1,preprocessed,O1,13.616284574134463,5.742471993975757,283.9083935927721,3.1112721873712994,0.04821083315982034,0.0934482552528293
54,1,preprocessed,Oz,13.328299659866559,5.693895638286643,291.23406584224074,3.0816350910970933,0.04922216603706238,0.09479500227129548
54,1,preprocessed,O2,13.250816061096678,6.016786119274931,324.12379266645087,3.0067122081774786,0.046580802522383176,0.08973025065710351
54,1,preprocessed,PO10,14.642562015715155,6.176966673677373,320.31777666434067,4.260776387913142,0.04621196347303608,0.20927659872674478
54,1,preprocessed,FC3,11.406303411010112,4.551129101248601,289.8969616489533,3.2955179152472693,0.06065022754989738,0.26283121597523407
54,1,preprocessed,FC4,11.355582292611262,4.309929936402818,332.14953913402746,3.41821331422467,0.06506439810821261,0.3253082963215047
54,1,preprocessed,C5,12.069536587731271,3.990140845610417,491.0680122225981,3.1225302579616114,0.06969273327582617,0.19930796301559242
54,1,preprocessed,C1,10.055259326038941,4.179895286048233,248.02928710521053,2.624378074069911,0.06568309586840775,0.1837517620691734
54,1,preprocessed,C2,9.613289451875593,4.140737619624074,239.03244278843715,2.646995482639454,0.06558791159760849,0.21804503520232998
54,1,preprocessed,C6,11.927695459940985,4.217017672518655,447.08489653571155,3.722598429603147,0.06711680894732146,0.3285378926666723
54,1,preprocessed,CP3,10.10842623869428,3.822614302623318,289.79726376212193,2.2604493002641313,0.0728635592968262,0.16079045913705847
54,1,preprocessed,CPz,10.885608909071056,4.6409850022166985,256.32224968515436,2.271503124574716,0.059436628097206935,0.10941376999097054
54,1,preprocessed,CP4,10.509740645633995,4.01634356731305,268.88694657952135,2.414235562027367,0.06992474493589934,0.18969678633308695
54,1,preprocessed,P1,349.0030367388221,5.619940495459354,13183.145127716976,5.5053754121859555,0.051958713822540824,0.02894882795982387
54,1,preprocessed,P2,22.021962446570292,4.457129924482669,810.3282844655266,2.114965046713378,0.06384484963859723,0.04058717688982018
54,1,preprocessed,POz,12.233111803158248,5.263096240828268,299.45281192334187,2.3538829039261366,0.05296409768285791,0.06575644036298627
54,1,preprocessed,FT9,14.31922024921599,5.538766581449644,396.7022357390082,3.058763186395946,0.050733216336000475,0.14098071970159012
54,1,preprocessed,FTT9h,13.007509145468395,5.415152320909558,388.3983193911655,3.7352858583897377,0.051619619857818495,0.23740688078190136
54,1,preprocessed,TTP7h,12.657492753684593,4.555045482554187,544.1430295270452,3.779006404252181,0.06076325887147149,0.2864781485037266
54,1,preprocessed,TP7,12.159478118371702,4.5391222547679515,480.75776250077706,3.4084571288100327,0.06056099229602308,0.2182552339928382
54,1,preprocessed,TPP9h,12.61011994125361,5.055848603409345,394.7795355406005,3.1674678962411846,0.05539724560516374,0.12941758150869598
54,1,preprocessed,FT10,15.77573400302232,6.399661434842506,433.8132464104136,3.183075142386688,0.04351110978910735,0.1279919636790897
54,1,preprocessed,FTT10h,20.081539260619174,6.258764534091125,659.4791171650527,3.504129332265155,0.04541479520509236,0.1952488534375339
54,1,preprocessed,TPP8h,11.771997635152562,4.151703614574308,412.00626523198355,2.8920762306869205,0.06659924447485054,0.18921232548216638
54,1,preprocessed,TP8,12.36681515350406,4.804947344651151,331.7019417141249,3.7886276742261056,0.057919628781343886,0.2348279784867654
54,1,preprocessed,TPP10h,12.45994049006767,4.9850344108609965,284.36019727771895,3.0971357596707896,0.05574228858681103,0.1430011728160043
54,1,preprocessed,F9,24.145935483343262,8.662717654437227,400.05895612028456,3.5775309960200903,0.034331776673904635,0.09763627125868608
54,1,preprocessed,F10,16.491757849096494,6.517769514326929,526.8377305922443,3.1178403166575093,0.0437847645676552,0.10030879253959855
54,1,preprocessed,AF7,57.30353403643774,13.10122196677092,2693.2250833009557,6.696988658461198,0.023207115024242244,0.06520723214839248
54,1,preprocessed,AF3,23.68119558989807,8.44496074720287,414.5471584827901,4.9499314768547364,0.03447455308010351,0.10971007388844593
54,1,preprocessed,AF4,27.911471987076034,10.841472962438216,510.3619926340547,6.63865260709299,0.02759748951485767,0.16992497705211573
54,1,preprocessed,AF8,53.44494188004819,11.828205035131171,2660.1955369869256,5.087568662852199,0.025497486540349206,0.05357489321137086
54,1,preprocessed,PO3,12.070135134162495,5.18331928527794,296.3135249292814,2.4830907090767607,0.05379696005235135,0.07628813998492834
54,1,preprocessed,PO4,11.945199684587674,4.987475617706052,305.4599442421646,2.3684227869641297,0.055718492519111214,0.07359593247557884
54,2,preprocessed,Fp1,66.77397308474039,18.62248109674279,1039.3473856336109,11.387360151480575,0.015557832254248566,0.056540923322163324
54,2,preprocessed,Fp2,81.39217592652984,20.071772758621414,2012.4053303891626,10.63650897227016,0.015188162105641166,0.04209493614297142
54,2,preprocessed,F7,25.04253361486711,10.34158210930114,452.12761421119353,5.0969876716830385,0.028628312508581628,0.1333137586796515
54,2,preprocessed,F3,17.941614189106772,7.534088848316009,344.3138126480646,4.5318976799432695,0.03746342906029848,0.16548499081262077
54,2,preprocessed,Fz,14.84598906809103,6.644567622125088,265.5595174711448,3.370637903772624,0.04239588504314579,0.09841371693673585
54,2,preprocessed,F4,15.55496810553858,7.188327187583634,337.01262887671396,4.897619234338851,0.03973954097529547,0.23382498290828002
54,2,preprocessed,F8,18.667955742939935,8.198429704201825,510.0064960058084,4.549939723527568,0.03541440023658889,0.22489375125573807
54,2,preprocessed,FC5,12.82998245733254,6.001646341972491,293.2723676218689,4.394251875314604,0.04664709175213089,0.3445741000457573
54,2,preprocessed,FC1,10.600510137079471,5.350581721493375,338.62724735102665,3.408423831288157,0.051685167777437445,0.2917782880615164
54,2,preprocessed,FC2,9.408721715371158,4.701175286625018,370.20131754260814,3.2617027018250404,0.0580329323292388,0.3531029374391935
54,2,preprocessed,FC6,18.782220929991922,5.860321074283485,741.1328125904666,3.209915177273431,0.049002418698972317,0.27822716344721865
54,2,preprocessed,T7,18.604831896794348,7.92215108940324,481.03281394431485,5.781460270944718,0.03582631840218,0.5555880981535548
54,2,preprocessed,C3,9.568916671700899,4.035010515866447,530.2550251079516,3.010499022438308,0.06732221506353045,0.7243092135792062
54,2,preprocessed,Cz,9.926550203518314,5.251548672101242,210.89795601372185,3.1524030732146464,0.05178550681777374,0.2350617634527392
54,2,preprocessed,C4,9.99663289346954,4.253884455065335,655.5028949989611,3.2337461009181276,0.0654685833183705,0.6748686774347015
54,2,preprocessed,T8,31.991451335075904,7.968986793852572,1221.3264046008007,3.8102285783017327,0.03746342906029848,0.2104567453185445
54,2,preprocessed,TP9,15.265944796345428,7.349057024416771,280.48938498110533,4.074913696653647,0.03893154765048216,0.1311301170007388
54,2,preprocessed,CP5,9.91503622324031,4.4353640325769845,289.2929920413184,2.4351237147603255,0.06325584342884906,0.111143087651889
54,2,preprocessed,CP1,10.049286673572603,4.914646612504107,217.85291424015992,2.3340346293935097,0.05641694567961216,0.18525098684167518
54,2,preprocessed,CP2,10.646614924050771,5.005855793528276,241.093609778411,2.3236469895974468,0.05571985339938107,0.14434179035494293
54,2,preprocessed,CP6,11.712214012486927,5.2193505755707985,267.00522193867994,2.3779857033889176,0.05503332312339589,0.14824327107772872
54,2,preprocessed,TP10,14.234840965237247,6.317849415570992,307.6797950342759,3.4077835281022044,0.04367916855902576,0.1223705229848886
54,2,preprocessed,P7,15.41774821388277,6.655465144989688,271.71860074843215,3.2164933021483475,0.04410164872886279,0.10110453255865866
54,2,preprocessed,P3,9.998142644279138,4.882232390515961,175.41750592035567,2.3498898464530975,0.057351683055376586,0.09908428857724795
54,2,preprocessed,Pz,11.679643637919877,5.592575023265962,183.3985680138921,2.197233279514276,0.04992659407049082,0.06384541141189452
54,2,preprocessed,P4,11.335649273433601,5.101525581882029,201.7252109608598,2.26228557213384,0.05556142333569218,0.08089508501041448
54,2,preprocessed,P8,12.266990116822445,5.541506350867499,210.81846455486664,2.885852784744916,0.050143115157532295,0.09366291439362778
54,2,preprocessed,PO9,17.814695733231027,8.260351214025151,285.11000243062637,4.961148156271095,0.03483349000306298,0.1544078026978284
54,2,preprocessed,O1,13.727785190188605,6.548533471199069,226.3487157079631,3.9451901035450168,0.04325140738706577,0.1186471752751397
54,2,preprocessed,Oz,13.661768183751944,6.294312472243162,215.33845910063914,3.440850628311492,0.0438587226312065,0.09463296572390809
54,2,preprocessed,O2,15.496491883088556,6.796195545049894,228.22149867226142,3.4323716841551657,0.04211599193062875,0.09353943945616236
54,2,preprocessed,PO10,19.919545136251813,8.122311500113977,383.25896032842627,4.363036144742153,0.035630921323630375,0.144680474297001
54,2,preprocessed,FC3,11.23714161230458,5.177395158854174,557.158740505311,3.708920217618727,0.05360745255019592,0.5529239693932302
54,2,preprocessed,FC4,10.679595187036362,4.6228423480951415,441.48832937487185,3.3525009949017295,0.06045691230367874,0.4208573376427345
54,2,preprocessed,C5,12.332388240430111,4.804880314325145,516.1788685301833,3.6573035723497944,0.05757876614666399,0.3207933516390275
54,2,preprocessed,C1,9.225169041444998,4.532693096086255,261.38160496623505,2.739555241130384,0.05997106010836616,0.3016524491774414
54,2,preprocessed,C2,9.534288599080975,4.657689440450879,351.33319590887277,2.7230238409054826,0.05947992691093062,0.30509185814264944
54,2,preprocessed,C6,11.505766208217398,5.162633895768611,419.98782912720486,3.9501062187952902,0.05411442875400036,0.37670419128960364
54,2,preprocessed,CP3,9.493722436728481,4.457358464501613,365.0620205788797,2.57298358876133,0.062342230061576485,0.36166757231674235
54,2,preprocessed,CPz,10.767889527523625,5.257523836799201,196.400782952922,2.548096628374304,0.05291036026996483,0.13068483233373787
54,2,preprocessed,CP4,10.51471280280323,4.683014918000568,397.29286270293255,2.5031869366039854,0.05951689392579136,0.26588141816510413
54,2,preprocessed,P1,10.596365166696625,5.0951684389711716,167.40288149342234,2.4882972241961894,0.05414611476673813,0.0947515998331942
54,2,preprocessed,P2,11.115113379889785,5.199324375030722,184.7894024626801,2.2148583952572864,0.05430454483042702,0.07990929316774197
54,2,preprocessed,POz,12.281167370211278,6.003746669934138,145.1925269791863,2.5550722396577097,0.047460366079067166,0.05559768998042236
54,2,preprocessed,FT9,35.36779352472557,7.498494351359897,2584.126646972899,2.9395803530378664,0.03745286705605256,0.03406433074070049
54,2,preprocessed,FTT9h,18.312312606668076,7.475340964053014,461.1831801805803,3.6532128426565165,0.037500396075159224,0.27471402095514846
54,2,preprocessed,TTP7h,12.436463096842576,5.77127409030031,356.1187816025866,4.102453703598674,0.049012980703218245,0.35923466079628524
54,2,preprocessed,TP7,12.39206449662699,5.654334296183899,428.4739790507999,3.8213786714465217,0.05025401620211451,0.23696223605166108
54,2,preprocessed,TPP9h,14.639349803467002,7.013362657079192,273.28198871278346,3.877747391786911,0.04077461739139619,0.12983479511023335
54,2,preprocessed,FT10,16.56582237375149,7.3977223864430215,377.4449637230051,3.1874518237243032,0.037616578121864405,0.103173382839574
54,2,preprocessed,FTT10h,20.603986353756316,7.313545587789532,818.3313147893002,3.655926733381022,0.03797040526410292,0.2016976907985446
54,2,preprocessed,TPP8h,14.652164052126002,5.2532483073740845,794.0550001709727,3.5038521855331304,0.052889236261472974,0.22471098195881595
54,2,preprocessed,TP8,16.71271618168254,5.791947066539312,713.0590519685784,3.862188007324676,0.04781947422342864,0.22939309950792033
54,2,preprocessed,TPP10h,13.550806787106904,6.0437534859849205,341.8795308694865,3.122306447376658,0.0470854149283368,0.11636335642103285
54,2,preprocessed,F9,23.83689629314826,8.698074241036213,809.778456129987,3.0870236615295314,0.033566049493551894,0.07400269331438068
54,2,preprocessed,F10,23.249014317676163,8.621700809351738,687.3463758341409,3.268314039162988,0.034157521731323734,0.07319938232538249
54,2,preprocessed,AF7,45.22802916296124,14.626953723889805,622.9147345440401,8.034137364213235,0.02027904815217736,0.0703303780169144
54,2,preprocessed,AF3,33.572724604061726,10.782997137676887,439.47645876336765,5.542274692110534,0.02669018472945426,0.05320178395552663
54,2,preprocessed,AF4,31.652067785529482,11.785213837490158,512.2351829076118,6.178947143167236,0.024921049018261705,0.08055505892510598
54,2,preprocessed,AF8,39.157489192866294,13.420129338134778,979.3596434754243,5.01029191031131,0.022122117893091393,0.0327119759616322
54,2,preprocessed,PO3,11.989058027056174,5.761876461023595,174.11652145341725,2.765046468123002,0.04894960867774269,0.06660031302905009
54,2,preprocessed,PO4,13.131406780061777,6.171777594128849,197.8616441474722,2.6203834155847674,0.0457070733742435,0.06269823479206213
